Filename,BT_easiness,Google WC,Inflected_Tokens,Derivational_Tokens,Tokens_w_Prefixes,Tokens_w_Affixes,Compounds,number_prefixes_per_cw,number_roots_per_cw,number_suffixes_per_cw,number_affixes_per_cw,num_morphemes_per_lemma,num_morphemes_per_cw,prefix_family_size_per_cw,root_family_size_per_cw,suffix_family_size_per_cw,affix_family_size_per_cw,perc_more_freq_words_morpho_family_prefix_per_cw,prefix_freq_per_cw,prefix_log_freq_per_cw,perc_more_freq_words_morpho_family_root,root_freq,root_log_freq,perc_more_freq_words_morpho_family_suffix_per_cw,suffix_freq_per_cw,suffix_log_freq_per_cw,perc_more_freq_words_morpho_family_affix_per_cw,affix_freq_per_cw,affix_log_freq_per_cw,prefix_in_hapax_per_cw,hapax_in_prefix_per_cw,suffix_in_hapax_per_cw,hapax_in_suffix_per_cw,affix_in_hapax_per_cw,hapax_in_affix_per_cw,prefix_len_per_cw,suffix_len_per_cw,affix_len_per_cw,mean_subset_inflectional_variety_10,inflectional_TTR_10,inflectional_MCI_10,mean_subset_derivational_variety_10,derivational_TTR_10,derivational_MCI_10
461.txt,0.394615951,145,0.333333333,0.037037037,0,0.037037037,0,0,0.962962963,0.037037037,0.037037037,1,1.333333333,0,13.42592593,49.81481481,49.81481481,0,0,0,0.080515298,249506.9259,4.628234811,0.052319023,83811.53704,0.229710545,0.052319023,83811.53704,0.229710545,0,0,1.24E-06,0.000583621,1.24E-06,0.000583621,0,0.055555556,0.055555556,2.833333333,0.183333333,0.138888889,0.333333333,0.166666667,-0.611111111
463.txt,-1.059970759,183,0.364864865,0.081081081,0,0.081081081,0.013513514,0,0.972972973,0.081081081,0.081081081,1.054054054,1.418918919,0,10.98648649,34.51351351,34.51351351,0,0,0,3.554607239,176672.2297,4.6507231,1.196961351,28012.18919,0.418572684,1.196961351,28012.18919,0.418572684,0,0,9.73E-06,0.000354905,9.73E-06,0.000354905,0,0.310810811,0.310810811,2.875,0.1875,-0.515625,0.75,0.5,-0.40625
464.txt,-0.58635946,184,0.397435897,0.128205128,0.012820513,0.115384615,0.051282051,0.012820513,1.012820513,0.141025641,0.153846154,1.166666667,1.564102564,4.743589744,14.41025641,174.7179487,179.4615385,0,16103.17949,0.078192388,7.466073394,123621.7949,4.817331869,2.324458903,359618.7564,0.882368978,2.324458903,375721.9359,0.960561366,1.94E-07,3.76E-05,4.19E-06,0.001641929,4.38E-06,0.00167956,0.025641026,0.384615385,0.41025641,3.375,0.240625,-0.203125,1.375,0.6,0.171875
465.txt,-0.944089165,166,0.219512195,0.12195122,0,0.12195122,0.036585366,0,0.926829268,0.12195122,0.12195122,1.048780488,1.268292683,0,17.1097561,165.5853659,165.5853659,0,0,0,7.07956272,208331.5122,4.431431449,1.44848318,223458.7927,0.724200841,1.44848318,223458.7927,0.724200841,0,0,1.27E-05,0.001737047,1.27E-05,0.001737047,0,0.292682927,0.292682927,2.777777778,0.177777778,-0.358024691,0.888888889,0.5,-0.456790123
466.txt,-1.926422049,146,0.328125,0.203125,0.09375,0.125,0.046875,0.09375,0.921875,0.171875,0.265625,1.1875,1.515625,15.578125,9.640625,242.625,258.203125,1.248731559,44102.75,0.514017689,4.779794812,116412.5781,4.10519543,2.729793875,727980.3125,1.117189972,3.978525434,772083.0625,1.631207662,2.50E-06,0.000168971,4.82E-06,0.001800749,7.32E-06,0.00196972,0.25,0.4375,0.6875,2.571428571,0.178571429,-0.489795918,2.285714286,0.841269841,0.612244898
467.txt,0.277144328,161,0.456140351,0.070175439,0,0.070175439,0.035087719,0,0.98245614,0.070175439,0.070175439,1.052631579,1.50877193,0,15.0877193,110.877193,110.877193,0,0,0,4.063981886,179773.6842,4.750090461,0.64773037,214339.3684,0.436441069,0.64773037,214339.3684,0.436441069,0,0,1.15E-05,0.000994685,1.15E-05,0.000994685,0,0.210526316,0.210526316,3,0.214285714,-0.333333333,0.666666667,0.5,-0.222222222
469.txt,-0.998571415,196,0.314606742,0.202247191,0.06741573,0.157303371,0.02247191,0.06741573,1,0.191011236,0.258426966,1.258426966,1.573033708,17.16853933,17.59550562,237.2134831,254.3820225,0.52589603,74188.97753,0.387981533,3.371621035,159565.5506,4.916029691,2.373880725,583041.9663,1.216782049,2.899776754,657230.9438,1.604763582,2.27E-06,0.000145809,4.39E-06,0.002098605,6.66E-06,0.002244414,0.157303371,0.449438202,0.606741573,3.555555556,0.256790123,0.283950617,2.555555556,1,0.50617284
470.txt,-1.04415995,191,0.397058824,0.176470588,0.029411765,0.147058824,0.014705882,0.044117647,0.970588235,0.176470588,0.220588235,1.191176471,1.588235294,20.82352941,11.82352941,287.7352941,308.5588235,1.847395169,47226.51471,0.264457556,6.717436975,146313.5588,4.591678521,1.613017789,407768.5882,1.084770252,3.460412958,454995.1029,1.349227808,1.57E-06,0.00019311,1.53E-05,0.002817132,1.69E-05,0.003010242,0.058823529,0.455882353,0.514705882,4.142857143,0.325,0.163265306,2,0.69047619,0.285714286
471.txt,-1.014199763,153,0.281690141,0.126760563,0.028169014,0.098591549,0.028169014,0.028169014,0.943661972,0.098591549,0.126760563,1.070422535,1.352112676,5.38028169,10.50704225,70.95774648,76.33802817,0.108431889,10907.67606,0.156059342,2.564229288,124303.5493,4.487387378,0.452858879,175956.2676,0.600327255,0.561290768,186863.9437,0.756386597,1.31E-06,7.83E-05,1.47E-06,0.000594017,2.78E-06,0.000672349,0.070422535,0.225352113,0.295774648,2.375,0.1375,-0.578125,1.125,0.75,0.015625
472.txt,-0.746615421,141,0.265625,0.15625,0.015625,0.140625,0.015625,0.015625,0.84375,0.15625,0.171875,1.015625,1.28125,5.59375,11.171875,146.046875,151.640625,0.328256303,37537.3125,0.099697549,5.188928761,137470.0938,4.07842269,5.529472279,230741.875,0.849863325,5.857728582,268279.1875,0.949560874,1.04E-07,3.86E-05,5.31E-06,0.001474876,5.42E-06,0.001513498,0.03125,0.359375,0.390625,2.714285714,0.192857143,-0.183673469,1.428571429,0.642857143,-0.081632653
473.txt,-0.462051139,184,0.344262295,0.049180328,0,0.049180328,0.016393443,0,0.950819672,0.06557377,0.06557377,1.016393443,1.360655738,0,9.295081967,61.04918033,61.04918033,0,0,0,3.062881128,103628.8689,4.458169904,1.119585029,96714.37705,0.381873045,1.119585029,96714.37705,0.381873045,0,0,2.24E-06,0.000536909,2.24E-06,0.000536909,0,0.196721311,0.196721311,2.571428571,0.157142857,-0.204081633,0.571428571,0.428571429,-0.346938776
474.txt,-0.001111781,145,0.35483871,0.177419355,0.016129032,0.161290323,0,0.016129032,0.983870968,0.161290323,0.177419355,1.161290323,1.516129032,1.016129032,15.14516129,265.7419355,266.7580645,0,855.7096774,0.076205131,3.847562455,208878.7903,4.691513521,1.558604365,538291.5161,1.021854927,1.558604365,539147.2258,1.098060059,1.82E-06,1.50E-05,5.86E-06,0.002476789,7.69E-06,0.00249174,0.064516129,0.35483871,0.419354839,3.142857143,0.271428571,-0.12244898,1.428571429,0.80952381,0.204081633
476.txt,-0.503614479,173,0.235294118,0.279411765,0.088235294,0.220588235,0.014705882,0.088235294,1,0.25,0.338235294,1.338235294,1.573529412,16.10294118,17.27941176,314.0441176,330.1470588,0.381056664,71696.45588,0.515135789,7.33886097,197313.3088,4.88789143,1.385326373,679473.4853,1.563127439,1.766383037,751169.9412,2.078263228,1.53E-06,0.000143128,6.31E-06,0.002785325,7.84E-06,0.002928454,0.235294118,0.602941176,0.838235294,2.857142857,0.189285714,-0.448979592,3.285714286,1,0.755102041
477.txt,-1.331080274,161,0.328571429,0.185714286,0.057142857,0.157142857,0,0.071428571,0.971428571,0.171428571,0.242857143,1.214285714,1.542857143,31.07142857,12.7,259.4714286,290.5428571,3.206553079,45729.98571,0.408339355,5.879099607,134003.8286,4.545937952,1.975617721,527121.3143,1.090790061,5.1821708,572851.3,1.499129416,4.02E-06,0.000286906,4.66E-06,0.002204763,8.68E-06,0.002491669,0.142857143,0.457142857,0.6,3.285714286,0.228571429,-0.387755102,2.428571429,0.857142857,0.775510204
478.txt,-0.371471833,144,0.285714286,0.238095238,0.047619048,0.222222222,0.015873016,0.047619048,0.968253968,0.238095238,0.285714286,1.253968254,1.53968254,24.46031746,9.285714286,320.7142857,345.1746032,1.27141285,19186.39683,0.258591256,9.002734881,137060.1111,4.459742614,4.389689551,557607.3651,1.471578819,5.661102401,576793.7619,1.730170074,7.97E-06,0.000215793,9.40E-06,0.00320501,1.74E-05,0.003420803,0.095238095,0.587301587,0.682539683,2.857142857,0.219047619,-0.306122449,2.571428571,0.857142857,0.795918367
479.txt,-1.621394692,180,0.413043478,0.217391304,0.065217391,0.152173913,0.010869565,0.065217391,1,0.163043478,0.22826087,1.22826087,1.641304348,9.065217391,16.19565217,269.75,278.8152174,2.053033054,40849.79348,0.35570314,9.260526031,78290.13043,4.520729737,3.570923433,476184.7174,1.007266734,5.623956487,517034.5109,1.362969874,8.92E-06,0.000134337,4.53E-06,0.002386166,1.34E-05,0.002520503,0.141304348,0.423913043,0.565217391,2.9,0.19,-0.61,2,0.85,0.3
480.txt,0.08814816,153,0.38961039,0.12987013,0.038961039,0.090909091,0,0.038961039,0.987012987,0.103896104,0.142857143,1.12987013,1.519480519,9.87012987,15.80519481,149.7402597,159.6103896,1.106982269,42258.1039,0.233975063,4.721062863,99554.71429,4.543967081,0.387375189,193909.5325,0.620389979,1.494357458,236167.6364,0.854365042,6.92E-07,0.000114361,1.85E-05,0.001580993,1.92E-05,0.001695354,0.051948052,0.311688312,0.363636364,3.5,0.266071429,-0.1875,1.375,0.875,-0.453125
481.txt,-1.836193243,192,0.27173913,0.173913043,0.032608696,0.141304348,0.02173913,0.032608696,0.967391304,0.173913043,0.206521739,1.173913043,1.445652174,11.82608696,14.31521739,213.1847826,225.0108696,1.177983383,15773.70652,0.184957074,6.362343286,111095.9783,4.44973641,2.259906299,334121.1522,1.049616275,3.437889682,349894.8587,1.234573349,1.22E-06,9.57E-05,1.76E-05,0.001952928,1.89E-05,0.002048644,0.065217391,0.423913043,0.489130435,2.8,0.18,-0.42,1.8,0.575,-0.32
482.txt,-1.094124752,157,0.25,0.208333333,0.027777778,0.194444444,0.013888889,0.041666667,0.930555556,0.222222222,0.263888889,1.194444444,1.444444444,19.30555556,11.43055556,257.6388889,276.9444444,1.91269875,20052.15278,0.236703621,6.128803223,128715.1528,4.411132676,0.996236028,560927.375,1.37540982,2.908934778,580979.5278,1.612113441,2.85E-06,0.000212421,7.11E-06,0.002353794,9.96E-06,0.002566215,0.111111111,0.5,0.611111111,2.5,0.2,0.0625,2.125,0.808333333,0.640625
483.txt,-0.017160917,176,0.372881356,0.13559322,0.033898305,0.13559322,0,0.033898305,0.915254237,0.152542373,0.186440678,1.101694915,1.474576271,6.86440678,11.08474576,154.0508475,160.9152542,0.056362014,29396.49153,0.198742198,2.08393866,264399.9322,4.672732205,1.142194186,324773.8305,0.908765875,1.198556201,354170.322,1.107508073,5.90E-07,7.86E-05,3.15E-06,0.001335404,3.74E-06,0.001413957,0.033898305,0.389830508,0.423728814,2.833333333,0.187037037,-0.194444444,1.833333333,0.833333333,0.472222222
484.txt,-1.170766776,159,0.373134328,0.194029851,0.059701493,0.149253731,0,0.059701493,0.970149254,0.149253731,0.208955224,1.179104478,1.552238806,14.26865672,10.74626866,239.0447761,253.3134328,0.219213742,55928.85075,0.329849107,3.962455891,122792.7164,4.614250044,1.057995999,443571.4776,0.940823364,1.277209741,499500.3284,1.270672471,1.90E-06,0.000147571,4.93E-06,0.002222781,6.83E-06,0.002370351,0.119402985,0.328358209,0.447761194,3.428571429,0.26122449,0.06122449,1.857142857,0.678571429,0.265306122
486.txt,-0.532914511,158,0.294117647,0.098039216,0.019607843,0.078431373,0,0.019607843,0.960784314,0.078431373,0.098039216,1.058823529,1.352941176,3.31372549,14.23529412,27.62745098,30.94117647,0.02334267,2962.666667,0.10155398,0.367225928,151439.3725,4.441943984,0.125416113,60257.52941,0.459803344,0.148758783,63220.19608,0.561357323,2.08E-06,4.85E-05,1.43E-06,0.000196896,3.51E-06,0.000245363,0.078431373,0.196078431,0.274509804,2.5,0.15,0.083333333,0.833333333,0.666666667,-0.361111111
487.txt,-0.209570237,193,0.357142857,0.142857143,0.028571429,0.114285714,0.014285714,0.028571429,0.957142857,0.114285714,0.142857143,1.1,1.457142857,11.54285714,16.88571429,71.34285714,82.88571429,0.240460916,50172.67143,0.178050522,2.555356918,246976.9286,4.705654892,0.546322479,166583.3286,0.623380529,0.786783395,216756,0.801431051,4.43E-07,0.000116969,1.04E-05,0.00060471,1.08E-05,0.000721679,0.042857143,0.314285714,0.357142857,3.142857143,0.214285714,-0.408163265,1.428571429,0.857142857,-0.081632653
488.txt,-1.857994444,193,0.301369863,0.164383562,0,0.164383562,0.02739726,0,0.917808219,0.164383562,0.164383562,1.082191781,1.383561644,0,11.24657534,86.65753425,86.65753425,0,0,0,4.938087338,161264.5205,4.380073045,2.068559896,178197.9452,0.881628097,2.068559896,178197.9452,0.881628097,0,0,1.90E-05,0.000916346,1.90E-05,0.000916346,0,0.438356164,0.438356164,2.875,0.1875,-0.515625,1.375,0.708333333,0.046875
489.txt,-0.715517237,190,0.295774648,0.14084507,0.028169014,0.126760563,0,0.028169014,0.985915493,0.14084507,0.169014085,1.154929577,1.450704225,5.563380282,19.36619718,155.4507042,161.0140845,0.408889652,20096.14085,0.159597721,3.037670467,186114.3521,4.841367951,1.544972446,358807.1831,0.870443515,1.953862098,378903.3239,1.030041236,3.77E-07,4.57E-05,6.20E-06,0.001292476,6.57E-06,0.00133817,0.056338028,0.352112676,0.408450704,2.75,0.175,-0.40625,1.5,0.625,0.1875
492.txt,-1.156364261,159,0.376811594,0.101449275,0.014492754,0.086956522,0.014492754,0.014492754,0.985507246,0.086956522,0.101449275,1.086956522,1.463768116,5.188405797,27,216.173913,221.3623188,0.032476759,34817.21739,0.092473089,0.893277415,122602.3913,4.490811299,0.402414487,336542,0.572846705,0.434891246,371359.2174,0.665319795,9.65E-08,3.58E-05,4.34E-06,0.002592709,4.44E-06,0.002628533,0.028985507,0.086956522,0.115942029,3.428571429,0.247619048,-0.367346939,0.714285714,0.571428571,-0.755102041
493.txt,-0.542735004,188,0.171052632,0.092105263,0.013157895,0.092105263,0.039473684,0.013157895,0.960526316,0.105263158,0.118421053,1.078947368,1.25,1.868421053,17.07894737,150.8157895,152.6842105,0.335946249,7644.947368,0.07584458,5.483077802,135639.0132,4.433089423,1.055107635,322758.4342,0.632532974,1.391053884,330403.3816,0.708377554,2.49E-07,2.24E-05,2.63E-06,0.001290787,2.88E-06,0.001313147,0.026315789,0.25,0.276315789,1.875,0.095833333,-0.390625,1.125,0.625,0.015625
494.txt,-0.295661622,190,0.333333333,0.05952381,0.011904762,0.047619048,0.023809524,0.011904762,0.952380952,0.047619048,0.05952381,1.011904762,1.345238095,5.94047619,12.5952381,67.52380952,73.46428571,0.057372347,25900.69048,0.075447507,2.744841526,146962.7262,4.327443311,0.789451447,125335.7976,0.293075165,0.846823793,151236.4881,0.368522672,1.64E-07,5.52E-05,2.55E-06,0.000700713,2.71E-06,0.000755887,0.023809524,0.130952381,0.154761905,2.555555556,0.188888889,-0.271604938,0.555555556,0.444444444,-0.604938272
495.txt,-1.260375892,197,0.315789474,0.131578947,0.039473684,0.092105263,0.026315789,0.039473684,1.026315789,0.092105263,0.131578947,1.157894737,1.473684211,6.868421053,19.75,135.6842105,142.5526316,0.018428424,37503.53947,0.223246288,4.589646868,269887.2632,5.096161512,0.629361419,142278.3158,0.53290042,0.647789843,179781.8553,0.756146708,3.65E-07,4.68E-05,3.21E-05,0.00164245,3.24E-05,0.001689203,0.078947368,0.289473684,0.368421053,3,0.216666667,-0.375,1.25,0.75,-0.09375
496.txt,-0.013470524,177,0.257575758,0.106060606,0,0.106060606,0,0,0.954545455,0.121212121,0.121212121,1.075757576,1.333333333,0,13.66666667,140.8636364,140.8636364,0,0,0,2.887022398,191863.0606,4.613656294,0.486041051,284444.7879,0.748125248,0.486041051,284444.7879,0.748125248,0,0,3.66E-06,0.001137593,3.66E-06,0.001137593,0,0.333333333,0.333333333,2.285714286,0.128571429,-0.244897959,1.142857143,0.571428571,-0.265306122
497.txt,-0.732148623,166,0.432835821,0.059701493,0.014925373,0.044776119,0.044776119,0.014925373,0.955223881,0.074626866,0.089552239,1.044776119,1.47761194,4.611940299,13.71641791,64.74626866,69.35820896,0.058150804,19946.70149,0.091432028,1.283964792,134809.0149,4.459065886,0.108589465,115003.7463,0.449640755,0.166740269,134950.4478,0.541072783,2.57E-07,5.30E-05,2.85E-06,0.000611034,3.11E-06,0.000664067,0.014925373,0.194029851,0.208955224,3.142857143,0.232653061,-0.12244898,0.571428571,0.357142857,-0.632653061
498.txt,-0.758661413,177,0.363636364,0.181818182,0.038961039,0.142857143,0.077922078,0.038961039,1.051948052,0.207792208,0.246753247,1.298701299,1.662337662,12.67532468,16.53246753,315.7012987,328.3766234,1.036707032,75125.03896,0.244153125,6.797452761,256133.8571,5.247475104,0.883533057,694545.3896,1.324369946,1.92024009,769670.4286,1.568523071,2.98E-07,9.83E-05,5.98E-06,0.002554066,6.27E-06,0.002652376,0.090909091,0.480519481,0.571428571,3.25,0.241071429,0.15625,2.25,0.9375,0.03125
499.txt,-0.218956791,160,0.231884058,0.173913043,0.028985507,0.173913043,0.028985507,0.028985507,0.942028986,0.202898551,0.231884058,1.173913043,1.405797101,7.420289855,14.73913043,263.2898551,270.7101449,0.370278448,26624.11594,0.171930353,4.148071952,206049.4928,4.526600246,2.898639649,530915.8841,1.233705276,3.268918098,557540,1.405635628,4.93E-07,6.72E-05,5.85E-06,0.002330752,6.34E-06,0.00239792,0.057971014,0.52173913,0.579710145,2.571428571,0.158730159,-0.489795918,2.285714286,1,0.612244898
700.txt,-0.144800955,168,0.309859155,0.14084507,0.028169014,0.112676056,0.042253521,0.028169014,1.014084507,0.126760563,0.154929577,1.169014085,1.478873239,9.971830986,8.366197183,240.0140845,249.9859155,0.063919066,11532.28169,0.156394648,11.610493,82367.14085,4.580305706,0.941743679,381850.169,0.804836377,1.005662745,393382.4507,0.961231024,6.68E-07,5.87E-05,5.26E-06,0.002082322,5.93E-06,0.002141071,0.056338028,0.323943662,0.38028169,2.75,0.175,-0.40625,1.125,0.575,-0.109375
702.txt,-0.609884124,190,0.2875,0.15,0.05,0.1,0.0125,0.05,0.975,0.1,0.15,1.125,1.4125,5.125,9.625,139.0625,144.1875,0.127729954,16311.8625,0.233962697,2.457274956,172639.2,4.556377874,1.322890993,227597.975,0.614857929,1.450620946,243909.8375,0.848820626,1.89E-07,3.67E-05,3.90E-06,0.00151205,4.09E-06,0.001548741,0.2,0.2125,0.4125,3.125,0.2125,-0.234375,1.5,0.875,0.1875
703.txt,1.039927275,149,0.31884058,0.101449275,0.101449275,0,0.028985507,0.101449275,0.971014493,0,0.101449275,1.072463768,1.391304348,9.536231884,9.797101449,0,9.536231884,1.005687621,47269.69565,0.496381735,1.843844876,114511.5217,4.446269793,0,0,0,1.005687621,47269.69565,0.496381735,1.04E-06,8.28E-05,0,0,1.04E-06,8.28E-05,0.376811594,0,0.376811594,3.428571429,0.246031746,-0.224489796,0.857142857,0.642857143,-0.306122449
704.txt,-1.742983825,175,0.213483146,0.179775281,0.078651685,0.134831461,0.056179775,0.08988764,0.966292135,0.157303371,0.247191011,1.213483146,1.426966292,30.80898876,11.51685393,284.8764045,315.6853933,1.844170118,61145.5618,0.506246895,10.51352661,115662.4382,4.308373797,2.018707175,505987.1124,1.008214923,3.862877293,567132.6742,1.514461818,4.16E-06,0.000288146,5.48E-06,0.002549918,9.64E-06,0.002838064,0.179775281,0.404494382,0.584269663,2.555555556,0.158024691,-0.49382716,2.444444444,1,0.049382716
705.txt,-0.47476088,188,0.263736264,0.10989011,0.021978022,0.098901099,0.032967033,0.021978022,0.901098901,0.120879121,0.142857143,1.043956044,1.307692308,0.714285714,11.18681319,181.4835165,182.1978022,0.020733983,1543.945055,0.101715632,5.574998113,179723.6593,4.121224128,1.316766261,334947.5275,0.758846094,1.337500244,336491.4725,0.860561727,2.62E-07,5.09E-06,4.20E-06,0.001570344,4.46E-06,0.001575437,0.087912088,0.307692308,0.395604396,2.8,0.18,-0.52,1.3,0.6,0.13
706.txt,-0.001665055,167,0.345238095,0.119047619,0,0.119047619,0,0,0.964285714,0.142857143,0.142857143,1.107142857,1.452380952,0,12.3452381,191.2857143,191.2857143,0,0,0,2.549429128,94081.64286,4.433154647,1.182036915,368923.5714,0.886850715,1.182036915,368923.5714,0.886850715,0,0,4.64E-06,0.001710401,4.64E-06,0.001710401,0,0.369047619,0.369047619,3,0.216666667,-0.555555556,1.222222222,0.833333333,-0.197530864
707.txt,-0.273441737,179,0.328947368,0.078947368,0.013157895,0.065789474,0,0.013157895,0.855263158,0.065789474,0.078947368,0.934210526,1.263157895,0.210526316,10.92105263,168.9736842,169.1842105,0,1529.75,0.066650448,1.973684211,196621.25,4.178390938,1.653695404,254459.6184,0.433385665,1.653695404,255989.3684,0.500036113,0,0,3.22E-06,0.001920935,3.22E-06,0.001920935,0.026315789,0.078947368,0.105263158,2.875,0.204166667,-0.265625,0.75,0.5,-0.65625
708.txt,-0.377746885,162,0.361111111,0.097222222,0.013888889,0.083333333,0.027777778,0.013888889,1.013888889,0.097222222,0.111111111,1.125,1.486111111,5.138888889,13.70833333,73.81944444,78.95833333,0.139265282,17445.11111,0.08470842,4.001664639,344887.5972,4.833571659,1.924568172,103011.6389,0.538731866,2.063833453,120456.75,0.623440286,2.10E-07,4.08E-05,1.12E-05,0.000708069,1.14E-05,0.000748837,0.027777778,0.277777778,0.305555556,3,0.25,-0.5,1,0.625,0.125
709.txt,-0.286843482,184,0.371794872,0.08974359,0.012820513,0.076923077,0.025641026,0.012820513,0.948717949,0.076923077,0.08974359,1.038461538,1.41025641,6.397435897,19.80769231,89.5,95.8974359,0.028318402,27893.05128,0.081251162,3.309676435,149577.0385,4.419413714,0.366355436,219188.7436,0.481777732,0.394673838,247081.7949,0.563028894,1.77E-07,5.94E-05,1.65E-06,0.000867509,1.82E-06,0.000926927,0.025641026,0.153846154,0.179487179,3.5,0.259375,-0.0625,0.875,0.625,-0.015625
710.txt,-0.883909592,184,0.247311828,0.129032258,0.053763441,0.086021505,0.021505376,0.064516129,0.870967742,0.086021505,0.150537634,1.021505376,1.268817204,26.90322581,8.290322581,146.6666667,173.5698925,1.805488737,68442.58065,0.38684384,3.458960394,171502.5914,4.050874258,1.2219763,250292.3226,0.536006571,3.027465037,318734.9032,0.922850411,1.82E-06,0.000227579,4.12E-06,0.001367135,5.93E-06,0.001594714,0.107526882,0.193548387,0.301075269,2.3,0.13,-0.57,1.1,0.457142857,-0.09
713.txt,-1.570217995,178,0.344827586,0.16091954,0.057471264,0.114942529,0,0.057471264,0.91954023,0.126436782,0.183908046,1.103448276,1.448275862,10.66666667,16.06896552,192.1494253,202.816092,0.498337288,50322.82759,0.321956224,3.065640962,142968.2759,4.224161434,1.118427823,330466.1724,0.756348193,1.616765111,380789,1.078304417,4.01E-06,9.94E-05,1.69E-05,0.001813013,2.09E-05,0.001912453,0.126436782,0.32183908,0.448275862,3.222222222,0.231746032,-0.308641975,1.777777778,0.888888889,0.419753086
